step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
220.0,15,85.0,2.125,4.671761030574375,15,844.0,0.19075772446429512,15,844.0
225.0,16,94.0,2.35,3.004102838565,16,737.0,0.1257659997160698,16,737.0
230.0,12,71.0,1.8205128205128205,3.63121370611511,12,592.0,0.15322351834686015,12,592.0
235.0,10,39.0,0.9285714285714286,5.380492022768379,10,355.0,0.1761735317938624,10,355.0
240.0,7,22.0,0.5641025641025641,5.302876117826354,7,391.0,0.21630605094902466,7,391.0
245.0,7,27.0,0.7941176470588235,5.161790870029031,7,422.0,0.1992894299516948,7,422.0
250.0,12,79.0,2.257142857142857,3.5371903071407025,12,475.0,0.17273342253967763,12,475.0
255.0,14,78.0,2.1666666666666665,2.4492901046215376,14,429.0,0.16550497889240856,14,429.0
260.0,10,42.0,1.0769230769230769,3.6518707797349577,10,352.0,0.1563780788674596,10,352.0
265.0,11,33.0,0.8048780487804879,5.10424927755649,11,229.0,0.14131355605991333,11,229.0
270.0,4,10.0,0.2631578947368421,5.153445454304578,4,254.0,0.2206498384755871,4,254.0
275.0,7,27.0,0.8181818181818182,4.867147863980532,7,283.0,0.232958131103694,7,283.0
280.0,13,79.0,2.393939393939394,3.224939000773283,13,336.0,0.13051995561689494,13,336.0
285.0,13,77.0,2.264705882352941,2.079017258832633,13,335.0,0.0988227612850541,13,335.0
290.0,11,46.0,1.2105263157894737,3.7688890780977347,11,289.0,0.14189657241115972,11,289.0
295.0,10,42.0,1.05,5.659721343634222,10,209.0,0.2070791084602905,10,209.0
300.0,6,21.0,0.5526315789473685,5.844844018927974,6,247.0,0.2558131349521865,6,247.0
305.0,6,24.0,0.7058823529411765,5.0017572449597365,6,276.0,0.26425577451343163,6,276.0
310.0,12,73.0,2.0277777777777777,3.8425648284759686,12,325.0,0.21174755202289752,12,325.0
315.0,18,153.0,3.731707317073171,3.2074219245402458,18,405.0,0.16811495215780559,18,405.0
320.0,25,265.0,6.162790697674419,2.366531592123987,25,517.0,0.0888256517628895,25,517.0
325.0,32,408.0,8.869565217391305,2.34481979465533,32,662.0,0.07171639873015595,32,662.0
330.0,32,413.0,9.177777777777777,2.2707237273458603,32,738.0,0.07366149440969909,32,738.0
335.0,23,311.0,7.068181818181818,3.461256277994605,23,712.0,0.14054151120380132,23,712.0
340.0,17,241.0,5.604651162790698,5.148396802749173,17,601.0,0.1920699909203043,17,601.0
345.0,7,91.0,2.2195121951219514,5.241199154606807,7,634.0,0.2616947933298339,7,634.0
350.0,8,27.0,0.7297297297297297,5.277621607506282,8,658.0,0.23563496401959383,8,658.0
355.0,16,87.0,2.175,4.430032912683987,16,718.0,0.190590416142895,16,718.0
360.0,21,178.0,4.341463414634147,3.0274160761403675,21,810.0,0.16594733161593514,21,810.0
365.0,28,304.0,7.238095238095238,2.03493202186766,28,936.0,0.08829745597518403,28,936.0
370.0,34,459.0,10.431818181818182,1.882150360345392,34,1092.0,0.052084501307696054,34,1092.0
375.0,38,644.0,14.636363636363637,1.7307327187649244,38,1278.0,0.06963536194279452,38,1278.0
380.0,32,629.0,14.976190476190476,1.5409003049111443,32,1322.0,0.08077219709548021,32,1322.0
385.0,23,461.0,10.976190476190476,3.2618843320684436,23,1213.0,0.11733844948693002,23,1213.0
390.0,17,330.0,7.857142857142857,5.173815394870228,17,963.0,0.16516136960070213,17,963.0
395.0,8,147.0,3.675,6.961038775969035,8,713.0,0.30031941504900006,8,713.0
400.0,2,4.0,0.1111111111111111,7.13382331072221,2,705.0,0.3970337038202416,2,705.0
405.0,7,28.0,0.7567567567567568,7.426567854394545,7,720.0,0.4311162408513251,7,720.0
410.0,13,78.0,1.95,5.597569401156423,13,770.0,0.328423329857048,13,770.0
415.0,18,159.0,3.697674418604651,3.8152707717750713,18,851.0,0.19552090409869594,18,851.0
420.0,18,153.0,3.477272727272727,3.0798388520305293,18,818.0,0.11619664219129429,18,818.0
425.0,18,102.0,2.217391304347826,3.460126113556061,18,652.0,0.12980100213930978,18,652.0
430.0,18,99.0,2.2,5.157788692324373,18,533.0,0.22105302818932102,18,533.0
435.0,5,29.0,0.6590909090909091,5.72923156356765,5,484.0,0.2970699885954981,5,484.0
440.0,6,21.0,0.5384615384615384,5.892810422701795,6,497.0,0.29928475705697105,6,497.0
445.0,14,73.0,1.825,4.645794406333488,14,550.0,0.18428979408304072,14,550.0
450.0,14,72.0,1.8461538461538463,3.2853734448627803,14,515.0,0.11563944308406733,14,515.0
455.0,11,45.0,1.125,4.062864499908561,11,379.0,0.15665941923659835,11,379.0
460.0,10,33.0,0.825,5.174143081621585,10,256.0,0.1541786280770749,10,256.0
465.0,8,30.0,0.8108108108108109,5.466928137957771,8,298.0,0.20387497507356825,8,298.0
470.0,6,24.0,0.7741935483870968,4.24050361912584,6,324.0,0.19636698516506507,6,324.0
475.0,15,79.0,2.5483870967741935,2.517646833477825,15,379.0,0.1350455642664664,15,379.0
480.0,14,81.0,2.25,2.257390289441533,14,389.0,0.14289283927428645,14,389.0
485.0,11,52.0,1.368421052631579,3.778795744241018,11,338.0,0.15783831814313767,11,338.0
490.0,11,36.0,0.8780487804878049,5.166493584694178,11,237.0,0.16687566303016993,11,237.0
495.0,7,22.0,0.5641025641025641,5.445372927683313,7,274.0,0.25705899102514596,7,274.0
500.0,9,34.0,1.0,5.087678489875502,9,309.0,0.26094299995917775,9,309.0
505.0,16,101.0,2.8055555555555554,3.7151198393367904,16,376.0,0.18187941553339318,16,376.0
510.0,16,111.0,2.8461538461538463,3.331277680419267,16,386.0,0.1936441013461255,16,386.0
515.0,13,72.0,1.7560975609756098,4.099337839903869,13,346.0,0.16827970605003092,13,346.0
520.0,12,44.0,1.0476190476190477,5.127052920393752,12,259.0,0.1932430569682863,12,259.0
525.0,8,40.0,0.9523809523809523,7.124630926453278,8,217.0,0.35194174647376325,8,217.0
530.0,2,2.0,0.05263157894736842,7.3411839621514,2,200.0,0.4318469747495436,2,200.0
535.0,7,26.0,0.7027027027027027,6.763030179551253,7,212.0,0.31666286899885354,7,212.0
540.0,13,81.0,2.025,5.308078951373017,13,267.0,0.22708191544344833,13,267.0
545.0,19,164.0,3.9047619047619047,3.2338004233100475,19,350.0,0.16627797525876847,19,350.0
550.0,25,277.0,6.7560975609756095,1.8133973098922938,25,463.0,0.0985484103984591,25,463.0
555.0,33,420.0,9.767441860465116,1.4633508010670884,33,606.0,0.04929389866286524,33,606.0
560.0,32,426.0,10.390243902439025,1.2714889044893614,32,690.0,0.04077856423234645,32,690.0
565.0,22,312.0,7.609756097560975,3.4033792605874273,22,660.0,0.13363141972890077,22,660.0
570.0,14,206.0,5.024390243902439,5.462451379509621,14,542.0,0.19791198041865787,14,542.0
575.0,7,95.0,2.4358974358974357,5.549417151732226,7,588.0,0.2593103759980469,7,588.0
580.0,8,29.0,0.8529411764705882,4.9653711193517935,8,619.0,0.24810982374845184,8,619.0
585.0,14,85.0,2.361111111111111,3.54769594762296,14,675.0,0.1629128167957882,14,675.0
590.0,15,88.0,2.1463414634146343,3.4925313878943176,15,663.0,0.19705026211226856,15,663.0
595.0,11,49.0,1.1666666666666667,4.19771562336711,11,523.0,0.15436862880815372,11,523.0
600.0,12,48.0,1.1162790697674418,5.415209867014716,12,424.0,0.17731697071677568,12,424.0
605.0,9,44.0,1.1282051282051282,7.109267738667367,9,305.0,0.27772905112599217,9,305.0
610.0,1,1.0,0.029411764705882353,6.851142957079473,1,301.0,0.3751763488595807,1,301.0
615.0,7,24.0,0.7058823529411765,6.417739514196597,7,311.0,0.33137859423161575,7,311.0
620.0,12,75.0,2.027027027027027,4.851088598286256,12,362.0,0.24005966449384056,12,362.0
625.0,13,72.0,2.0,3.201427975954582,13,350.0,0.2003873050309806,13,350.0
630.0,11,43.0,1.075,3.8095306175536194,11,216.0,0.16054753278089642,11,216.0
635.0,12,44.0,1.0232558139534884,5.419111245715904,12,187.0,0.2172775417341552,12,187.0
640.0,6,22.0,0.5365853658536586,6.209207622755779,6,186.0,0.3039395797352672,6,186.0
645.0,5,18.0,0.5,5.9140678390273855,5,203.0,0.28763872548671016,5,203.0
650.0,12,64.0,1.6842105263157894,4.517901185959148,12,249.0,0.18727940142924784,12,249.0
655.0,18,141.0,3.6153846153846154,3.0323489174922895,18,326.0,0.13050807431466563,18,326.0
660.0,24,248.0,6.048780487804878,1.8364914393597664,24,434.0,0.09288111315568358,24,434.0
665.0,30,387.0,9.0,1.7972995274862429,30,573.0,0.07503721222922151,30,573.0
670.0,31,387.0,8.6,2.0675025109052134,31,648.0,0.10829724048503807,31,648.0
675.0,25,315.0,7.0,3.3536302842768055,25,636.0,0.1342238188301912,25,636.0
680.0,18,229.0,5.204545454545454,4.7550408082350595,18,555.0,0.16031865844615362,18,555.0
685.0,7,84.0,1.9090909090909092,5.29817475944811,7,597.0,0.2521259965654734,7,597.0
690.0,8,29.0,0.7435897435897436,5.722102043874358,8,617.0,0.28077305850954193,8,617.0
695.0,14,85.0,2.125,4.57427582451411,14,673.0,0.22800154410944068,14,673.0
700.0,14,86.0,2.0,3.393898390658737,14,668.0,0.17228311404809887,14,668.0
705.0,12,52.0,1.2682926829268293,3.3142648742216143,12,537.0,0.1334685205220812,12,537.0
710.0,12,48.0,1.0666666666666667,4.860461768914961,12,416.0,0.18676771601325456,12,416.0
715.0,7,19.0,0.4222222222222222,5.552921513905591,7,443.0,0.26590156373015866,7,443.0
720.0,8,27.0,0.6585365853658537,6.176590788433815,8,463.0,0.27817607553607676,8,463.0
725.0,14,85.0,2.125,4.638330352291035,14,521.0,0.18040312038924708,14,521.0
730.0,14,88.0,2.2,3.198912718471667,14,506.0,0.09818433117880276,14,506.0
735.0,12,53.0,1.394736842105263,3.513136295680397,12,413.0,0.1278386536575916,12,413.0
740.0,12,52.0,1.3,5.770154140355396,12,259.0,0.1848978585298588,12,259.0
745.0,7,30.0,0.8108108108108109,5.453483487811011,7,295.0,0.21352642810547995,7,295.0
750.0,7,30.0,0.9375,4.465182680229338,7,325.0,0.24058877431667677,7,325.0
755.0,14,85.0,2.5,3.0746855576888135,14,380.0,0.20317035386422136,14,380.0
760.0,14,82.0,2.2777777777777777,2.401454241903986,14,359.0,0.1377853112818751,14,359.0
765.0,12,47.0,1.175,3.463774305190127,12,315.0,0.11362664074420774,12,315.0
770.0,11,43.0,1.0238095238095237,5.581833475603526,11,234.0,0.1806970317300207,11,234.0
775.0,6,37.0,0.9487179487179487,7.117143178333717,6,206.0,0.3367850153561142,6,206.0
780.0,2,3.0,0.08333333333333333,7.666395988336488,2,165.0,0.43376349704738715,2,165.0
785.0,6,22.0,0.5945945945945946,6.828860381003031,6,181.0,0.34336231828820823,6,181.0
790.0,12,71.0,1.9722222222222223,4.723735708675666,12,230.0,0.18783045192959752,12,230.0
795.0,18,147.0,4.083333333333333,3.4062167892258737,18,306.0,0.1464917256994941,18,306.0
800.0,24,257.0,6.2682926829268295,2.1899543890234097,24,416.0,0.06994878312699543,24,416.0
805.0,32,403.0,10.333333333333334,1.1334023860634481,32,562.0,0.03148626297562325,32,562.0
810.0,32,405.0,9.642857142857142,1.7547436946883497,32,641.0,0.09043478398666983,32,641.0
815.0,23,325.0,7.738095238095238,3.3311645643114622,23,622.0,0.1508711983883765,23,622.0
820.0,16,244.0,5.4222222222222225,5.6086119823082905,16,552.0,0.2567597468607606,16,552.0
825.0,8,107.0,2.5476190476190474,5.497587084659312,8,573.0,0.2652413587591642,8,573.0
830.0,7,26.0,0.6842105263157895,5.482443922320576,7,601.0,0.21561397511592825,7,601.0
835.0,14,83.0,2.2432432432432434,4.151798994726728,14,658.0,0.1699426467891593,14,658.0
840.0,14,82.0,2.1578947368421053,3.3437948891566815,14,650.0,0.18119167617415605,14,650.0
845.0,11,41.0,1.0,4.2812111542699975,11,555.0,0.21119027582170147,11,555.0
850.0,12,41.0,0.9318181818181818,5.864175512572043,12,405.0,0.21095536387332037,12,405.0
855.0,7,19.0,0.4523809523809524,5.53836435643008,7,442.0,0.29930082072908387,7,442.0
860.0,7,30.0,0.7894736842105263,5.645151726518244,7,472.0,0.283576972070536,7,472.0
865.0,14,85.0,2.125,4.313586502767842,14,527.0,0.1851593532388805,14,527.0
870.0,16,90.0,2.1951219512195124,3.445001797625296,16,523.0,0.16601030476491366,16,523.0
875.0,12,61.0,1.4186046511627908,4.673347766663665,12,387.0,0.2014120841106896,12,387.0
880.0,10,43.0,0.9555555555555556,5.508573898233591,10,258.0,0.21585430142518822,10,258.0
885.0,6,22.0,0.5365853658536586,5.319660725742206,6,259.0,0.26723450138524035,6,259.0
890.0,7,27.0,0.7105263157894737,5.89472170426433,7,280.0,0.270908110755651,7,280.0
895.0,13,80.0,2.1052631578947367,4.778824138638481,13,333.0,0.19896220295073197,13,333.0
900.0,14,77.0,1.925,3.0497104950620226,14,327.0,0.14278601534704474,14,327.0
905.0,12,48.0,1.2,3.268362030747189,12,284.0,0.1436137218234823,12,284.0
910.0,11,53.0,1.2045454545454546,5.572394138078621,11,235.0,0.2529126630676347,11,235.0
915.0,5,18.0,0.4186046511627907,5.638447926722609,5,234.0,0.2848236852861979,5,234.0
920.0,6,20.0,0.5263157894736842,5.841946311746478,6,262.0,0.2479772811706343,6,262.0
925.0,13,71.0,1.9189189189189189,3.8963941940010374,13,313.0,0.1387338486217477,13,313.0
930.0,13,76.0,2.054054054054054,2.853735445924834,13,328.0,0.09851623387884034,13,328.0
935.0,10,43.0,1.1025641025641026,3.940312021986463,10,289.0,0.1476146469758665,10,289.0
940.0,7,21.0,0.525,5.577177434702506,7,201.0,0.2179994530629261,7,201.0
945.0,7,22.0,0.5789473684210527,5.473832659187444,7,240.0,0.22609188153833937,7,240.0
950.0,9,39.0,1.21875,4.599557168686239,9,278.0,0.20405902141904772,9,278.0
955.0,15,102.0,3.2903225806451615,2.1362924724401107,15,342.0,0.13219468129677012,15,342.0
960.0,16,108.0,3.176470588235294,1.3276401745980617,16,361.0,0.0762126600118068,16,361.0
965.0,12,75.0,2.027027027027027,3.287969463450458,12,321.0,0.12557023658096192,12,321.0
970.0,11,46.0,1.15,5.895860671164188,11,237.0,0.20837742933270895,11,237.0
975.0,6,33.0,0.8918918918918919,7.682813748940182,6,212.0,0.379832211320831,6,212.0
980.0,2,2.0,0.0625,7.7784845326868,2,191.0,0.4116000962059771,2,191.0
985.0,8,26.0,0.8125,6.078233546177378,8,216.0,0.3079917578173442,8,216.0
990.0,13,80.0,2.4242424242424243,3.8371894540668214,13,270.0,0.23715422616581372,13,270.0
995.0,14,81.0,2.25,2.8371935584162133,14,289.0,0.18839472527018544,14,289.0
1000.0,10,43.0,1.048780487804878,3.7882291162627477,10,222.0,0.156290064877565,10,222.0
