step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
305.0,4,7.0,0.1794871794871795,6.190516899957212,4,149.0,0.3191272728479326,4,149.0
310.0,5,14.0,0.3783783783783784,6.675786713710054,5,163.0,0.35026705501824795,5,163.0
315.0,12,57.0,1.5405405405405406,4.779941160075274,12,206.0,0.2610064391355311,12,206.0
320.0,18,133.0,3.5945945945945947,2.8409323827088535,18,282.0,0.1398157319537959,18,282.0
325.0,24,242.0,5.902439024390244,1.8437111634440337,24,391.0,0.07277061546582762,24,391.0
330.0,33,387.0,9.0,1.489789448859079,33,538.0,0.0713522335912455,33,538.0
335.0,38,561.0,13.046511627906977,1.4748249463800926,38,715.0,0.06999077696420618,38,715.0
340.0,38,751.0,17.068181818181817,1.7745770310572295,38,905.0,0.09146664826816114,38,905.0
345.0,32,717.0,16.295454545454547,2.012952204297564,32,984.0,0.07304362549873014,32,984.0
350.0,24,525.0,12.209302325581396,2.9400179977581757,24,934.0,0.08796887951803938,24,934.0
355.0,17,378.0,9.0,5.173609724017109,17,802.0,0.16220168043064181,17,802.0
360.0,6,138.0,3.45,5.554156793795035,6,834.0,0.27014732159030613,6,834.0
365.0,8,28.0,0.7567567567567568,5.723592562149255,8,857.0,0.2774348718656099,8,857.0
370.0,12,78.0,2.0526315789473686,4.0668958864286155,12,907.0,0.20068641484841257,12,907.0
375.0,19,161.0,4.2368421052631575,2.1013550405911388,19,990.0,0.11635683143227588,19,990.0
380.0,27,280.0,7.0,1.5224101657390194,27,1109.0,0.0422272473739622,27,1109.0
385.0,34,431.0,10.512195121951219,0.9803338465958021,34,1260.0,0.026009650695116033,34,1260.0
390.0,38,612.0,15.3,0.6920874384724252,38,1442.0,0.00011425210271808565,38,1442.0
395.0,38,802.0,19.5609756097561,1.0588936197400365,38,1632.0,0.04954464023950594,38,1632.0
400.0,32,756.0,18.0,1.7243644540233654,32,1660.0,0.10520322760458001,32,1660.0
405.0,23,580.0,13.488372093023257,3.5090715520228053,23,1500.0,0.16325444804082292,23,1500.0
410.0,17,383.0,8.511111111111111,5.215107818464239,17,1185.0,0.19973316722826856,17,1185.0
415.0,5,115.0,2.6136363636363638,5.655621130847609,5,1225.0,0.27320949612077133,5,1225.0
420.0,7,21.0,0.5,6.4217085394000675,7,1244.0,0.33924391445903157,7,1244.0
425.0,13,73.0,1.697674418604651,5.619195802186378,13,1296.0,0.25510186905550897,13,1296.0
430.0,14,77.0,1.711111111111111,3.693259492987077,14,1216.0,0.16642352783237835,14,1216.0
435.0,14,53.0,1.2325581395348837,3.281209915596727,14,992.0,0.13934330863011182,14,992.0
440.0,16,75.0,1.6304347826086956,4.799467357457618,16,709.0,0.18210678420183696,16,709.0
445.0,8,27.0,0.6136363636363636,5.478650575283201,8,671.0,0.2654584460468303,8,671.0
450.0,8,32.0,0.8205128205128205,5.655739995269151,8,674.0,0.24246716650911793,8,674.0
455.0,14,87.0,2.175,4.816737800280015,14,729.0,0.18546595587937864,14,729.0
460.0,15,90.0,2.3684210526315788,3.2443963176509527,15,646.0,0.13939344340051332,15,646.0
465.0,13,61.0,1.564102564102564,3.394524843672593,13,464.0,0.09662692395187314,13,464.0
470.0,12,53.0,1.325,5.16520011095027,12,294.0,0.1403647032291299,12,294.0
475.0,7,29.0,0.7837837837837838,5.645594414773074,7,273.0,0.2506095049070665,7,273.0
480.0,7,22.0,0.6666666666666666,5.471197322053054,7,300.0,0.2764419058075707,7,300.0
485.0,12,70.0,2.121212121212121,3.666433285569334,12,348.0,0.19911240522943854,12,348.0
490.0,13,72.0,2.0,2.5238263638693352,13,336.0,0.14319611459199474,13,336.0
495.0,12,49.0,1.1951219512195121,4.1010305179215285,12,294.0,0.20729681252376764,12,294.0
500.0,11,47.0,1.0444444444444445,5.838319358756741,11,221.0,0.24591609101771866,11,221.0
505.0,6,18.0,0.42857142857142855,5.319795837553385,6,248.0,0.26870373333581127,6,248.0
510.0,8,27.0,0.7297297297297297,5.447051395213393,8,275.0,0.24464293368473017,8,275.0
515.0,12,77.0,1.925,4.58742093302112,12,325.0,0.1749297302017158,12,325.0
520.0,14,74.0,1.85,3.217601550115964,14,333.0,0.12510796558073642,14,333.0
525.0,11,46.0,1.15,3.673946267554089,11,294.0,0.1340522030256896,11,294.0
530.0,11,45.0,1.0714285714285714,5.60455381636855,11,214.0,0.19794663957917036,11,214.0
535.0,8,42.0,1.0769230769230769,6.696320561334779,8,203.0,0.3189607216638319,8,203.0
540.0,3,33.0,0.9705882352941176,8.154234524675502,3,150.0,0.47733060872244515,3,150.0
545.0,3,6.0,0.16216216216216217,7.334380845551289,3,132.0,0.45213210931953235,3,132.0
550.0,8,36.0,1.0588235294117647,6.07524808797315,8,153.0,0.28731313731292457,8,153.0
555.0,14,95.0,2.5675675675675675,4.841427665574824,14,212.0,0.19825532709455784,14,212.0
560.0,20,184.0,4.972972972972973,2.4879013514621344,20,301.0,0.10753027750470308,20,301.0
565.0,22,186.0,5.027027027027027,0.9514835112802734,22,350.0,0.05077250708691622,22,350.0
570.0,18,134.0,3.4358974358974357,2.7323727349788536,18,343.0,0.0793610796338593,18,343.0
575.0,15,118.0,2.95,5.459364218535795,15,297.0,0.1839504096048256,15,297.0
580.0,8,59.0,1.5526315789473684,5.628943356034707,8,332.0,0.24782303492641405,8,332.0
585.0,7,24.0,0.7058823529411765,5.201247011452505,7,361.0,0.2742500794626269,7,361.0
590.0,13,75.0,2.142857142857143,3.5175870271284544,13,412.0,0.20017111804149723,13,412.0
595.0,14,75.0,1.875,3.1735936818705013,14,419.0,0.19290635622800748,14,419.0
600.0,13,53.0,1.1777777777777778,4.918151277057298,13,373.0,0.24459588948568525,13,373.0
605.0,13,50.0,1.0869565217391304,5.234135854446119,13,300.0,0.18540726744509003,13,300.0
610.0,10,26.0,0.5909090909090909,4.83083210490771,10,336.0,0.22584315681454195,10,336.0
615.0,7,34.0,0.8292682926829268,5.940992340562299,7,356.0,0.28491311571681505,7,356.0
620.0,14,92.0,2.3,4.561655308744826,14,413.0,0.1839516598131944,14,413.0
625.0,16,94.0,2.292682926829268,3.5768680958324857,16,425.0,0.12757504287761395,16,425.0
630.0,14,65.0,1.5853658536585367,4.009090219525934,14,369.0,0.1535853325441001,14,369.0
635.0,11,57.0,1.3255813953488371,5.6833189644925834,11,259.0,0.23769501785235464,11,259.0
640.0,6,34.0,0.8717948717948718,6.545015932414751,6,222.0,0.35035072121261385,6,222.0
645.0,3,24.0,0.631578947368421,7.701805547598006,3,157.0,0.44355607402194613,3,157.0
650.0,5,48.0,1.263157894736842,8.82825609729338,5,122.0,0.5615167567721552,5,122.0
655.0,1,2.0,0.05263157894736842,7.338119981978206,1,94.0,0.43886069865788596,1,94.0
660.0,7,25.0,0.6410256410256411,7.059963557547292,7,91.0,0.3614133058356248,7,91.0
665.0,14,80.0,1.951219512195122,6.140149078578208,14,146.0,0.28405379389484514,14,146.0
670.0,19,164.0,3.813953488372093,4.577497359251893,19,230.0,0.23609312950979816,19,230.0
675.0,26,281.0,5.9787234042553195,3.3895745901673093,26,348.0,0.17645492429543883,26,348.0
680.0,32,429.0,8.9375,3.0972998004728822,32,497.0,0.15284957494809978,32,497.0
685.0,38,609.0,11.941176470588236,3.3407136602038205,38,677.0,0.1323730334067126,38,677.0
690.0,33,596.0,11.92,2.9913885001406744,33,775.0,0.12667296002173514,33,775.0
695.0,28,502.0,11.155555555555555,2.7171241299361286,28,766.0,0.11073747507595481,28,766.0
700.0,22,397.0,8.822222222222223,4.301704824835749,22,680.0,0.1335437458053248,22,680.0
705.0,9,147.0,3.4186046511627906,4.627726893389944,9,730.0,0.181638188969465,9,730.0
710.0,8,32.0,0.8205128205128205,5.437468009104121,8,731.0,0.2124164966864232,8,731.0
715.0,14,92.0,2.358974358974359,4.282562669473927,14,789.0,0.18638779573825817,14,789.0
720.0,16,94.0,2.292682926829268,3.350795793068409,16,783.0,0.18534858888604566,16,783.0
725.0,12,56.0,1.4,3.574778839983483,12,606.0,0.13132067048001125,12,606.0
730.0,10,42.0,0.9545454545454546,5.543913161827906,10,512.0,0.23993687100487326,10,512.0
735.0,8,47.0,1.146341463414634,6.868371732071854,8,417.0,0.34772344440116165,8,417.0
740.0,0,0.0,0.0,7.3597442438515355,0,335.0,0.4082337526518859,0,335.0
745.0,7,18.0,0.4864864864864865,6.6189890909563776,7,342.0,0.3326207835645378,7,342.0
750.0,12,63.0,1.7027027027027026,4.749312835292332,12,388.0,0.20165978717970953,12,388.0
755.0,12,61.0,1.605263157894737,3.2490196219392558,12,360.0,0.1540672176932497,12,360.0
760.0,9,32.0,0.8,3.883768816467095,9,243.0,0.1890274999515498,9,243.0
765.0,6,22.0,0.5365853658536586,5.761484583988273,6,144.0,0.21166267525370286,6,144.0
770.0,6,9.0,0.23684210526315788,5.204007414748926,6,160.0,0.23947892170433044,6,160.0
775.0,7,32.0,0.9411764705882353,4.696869926861088,7,192.0,0.1958309369631916,7,192.0
780.0,14,90.0,2.5,3.1519802406069504,14,250.0,0.16996563119293961,14,250.0
785.0,14,89.0,2.3421052631578947,2.635267450173904,14,275.0,0.18416208284579455,14,275.0
790.0,11,49.0,1.225,3.9618643674850076,11,235.0,0.19257483774107295,11,235.0
795.0,12,38.0,0.9047619047619048,5.173662770311336,12,179.0,0.16647498910777128,12,179.0
800.0,5,14.0,0.358974358974359,5.178133929867963,5,215.0,0.22794862368702692,5,215.0
805.0,6,22.0,0.6285714285714286,5.158574732575774,6,235.0,0.22204486439233775,6,235.0
810.0,13,74.0,1.9473684210526316,4.2397477872750065,13,287.0,0.20586209025168273,13,287.0
815.0,14,79.0,1.9268292682926829,3.644535308419804,14,310.0,0.23055372431642898,14,310.0
820.0,12,51.0,1.2142857142857142,3.544486535867564,12,281.0,0.17368613652885595,12,281.0
825.0,13,54.0,1.2,4.886348943850024,13,229.0,0.18532280967945375,13,229.0
830.0,6,19.0,0.4418604651162791,5.205951576128768,6,269.0,0.2102983796861631,6,269.0
835.0,7,28.0,0.7567567567567568,5.490706127045504,7,286.0,0.20414201319795472,7,286.0
840.0,13,84.0,2.1,4.644158822282736,13,342.0,0.19120003488890958,13,342.0
845.0,14,85.0,2.1794871794871793,2.8039452699405847,14,356.0,0.1290732767162492,14,356.0
850.0,11,50.0,1.25,3.4858904849261187,11,315.0,0.14927975938708338,11,315.0
855.0,12,55.0,1.3095238095238095,5.234242870495956,12,263.0,0.1986775464954342,12,263.0
860.0,7,27.0,0.6923076923076923,5.462835191481978,7,276.0,0.23802177258335105,7,276.0
865.0,8,27.0,0.7714285714285715,5.1470415729247145,8,309.0,0.20968360807204856,8,309.0
870.0,14,84.0,2.4,3.095073294012485,14,367.0,0.13810480695028385,14,367.0
875.0,19,172.0,4.914285714285715,1.6333444983653749,19,455.0,0.10247117741382011,19,455.0
880.0,22,174.0,4.702702702702703,1.1052638674225792,22,481.0,0.03698649826849143,22,481.0
885.0,18,118.0,2.8780487804878048,3.7563224962921486,18,446.0,0.12968795096054841,18,446.0
890.0,13,84.0,2.1,5.952517284787438,13,350.0,0.21231177706323284,13,350.0
895.0,7,54.0,1.4594594594594594,7.094737565066739,7,262.0,0.28614978385335,7,262.0
900.0,1,1.0,0.02857142857142857,7.89194222343199,1,267.0,0.47090122439872883,1,267.0
905.0,7,25.0,0.7352941176470589,6.32913169527897,7,291.0,0.3292194058139039,7,291.0
910.0,12,77.0,2.264705882352941,4.249942756162619,12,343.0,0.21645737899937406,12,343.0
915.0,13,74.0,2.0555555555555554,2.663152288993222,13,349.0,0.12512949494785075,13,349.0
920.0,11,47.0,1.205128205128205,3.986472264146272,11,298.0,0.1566341336865126,11,298.0
925.0,11,41.0,1.0,5.75911689465887,11,212.0,0.20660693188324086,11,212.0
930.0,7,25.0,0.6578947368421053,5.601953063302301,7,249.0,0.2504467427841029,7,249.0
935.0,7,27.0,0.7941176470588235,4.9775221736862205,7,280.0,0.22569768622682104,7,280.0
940.0,14,81.0,2.3142857142857145,3.452337662995569,14,335.0,0.1822535722211667,14,335.0
945.0,15,82.0,2.2777777777777777,1.6206440631938528,15,346.0,0.09772056661921336,15,346.0
950.0,12,56.0,1.4,3.7080083037957694,12,297.0,0.17371612909253084,12,297.0
955.0,12,55.0,1.25,5.5346482245975075,12,234.0,0.22521155351101957,12,234.0
960.0,8,48.0,1.170731707317073,6.543458453551143,8,222.0,0.3129774955356991,8,222.0
965.0,2,2.0,0.05263157894736842,6.856611936798135,2,185.0,0.3580041728664032,2,185.0
970.0,7,24.0,0.6153846153846154,6.9377076805305,7,200.0,0.3513707286670797,7,200.0
975.0,13,76.0,1.9,5.478039115197878,13,253.0,0.2647234731378273,13,253.0
980.0,13,77.0,1.8780487804878048,3.8946987656031835,13,273.0,0.21610842434297284,13,273.0
985.0,12,50.0,1.1627906976744187,3.826053197762939,12,241.0,0.1774054157935898,12,241.0
990.0,14,60.0,1.3333333333333333,4.993475960558736,14,198.0,0.16468153441715566,14,198.0
995.0,7,17.0,0.38636363636363635,5.4033341914453805,7,228.0,0.2666241349491778,7,228.0
1000.0,8,31.0,0.775,5.617639844354789,8,231.0,0.2570675469049458,8,231.0
